Ano,Código da Área,Área de Avaliação,Grau Acadêmico,Código da IES,Nome da IES*,Sigla da IES*,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município**,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação,Entidade Beneficiente de Assistência Social (CEBAS)
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1736,CENTRO UNIVERSITÁRIO LA SALLE DO RIO DE JANEIRO,UNILASALLE/RJ,Centro Universitário,Privada sem fins lucrativos,120018,Educação Presencial,3303302,Niterói,RJ,66,56,"37,114","2,744","38,51","2,112","2,27",3,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1772,Centro Universitário Fanor Wyden,UniFanor Wyden,Centro Universitário,Privada com fins lucrativos,90030,Educação Presencial,2304400,Fortaleza,CE,30,23,"34,417","2,372","39,8","2,34","2,348",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1804,FACULDADE DE MAUÁ - FAMA,FAMA,Faculdade,Privada com fins lucrativos,91017,Educação Presencial,3529401,Mauá,SP,19,18,"27,955","1,48","34,816","1,457","1,463",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1314243,Educação Presencial,2303808,Cedro,CE,42,40,"36,847","2,707","37,605","1,951","2,14",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1807,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000135,Educação Presencial,2304202,Crato,CE,96,71,"42,878","3,54","41,402","2,624","2,853",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,122845,Educação Presencial,3205002,Serra,ES,78,65,"39,095","3,018","46,495","3,525","3,398",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1127925,Educação Presencial,3201506,Colatina,ES,36,35,"41,334","3,327","41,985","2,727","2,877",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1808,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",IFES,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1270538,Educação Presencial,3201209,Cachoeiro de Itapemirim,ES,19,18,"41,388","3,334","41,311","2,607","2,789",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191217,Educação Presencial,5208707,Goiânia,GO,33,10,"41,42","3,339",48,"3,792","3,679",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191221,Educação Presencial,5210000,Inhumas,GO,22,19,"36,305","2,633","35,215","1,528","1,804",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1811,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",IFG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191224,Educação Presencial,5212501,Luziânia,GO,10,9,"40,144","3,163","35,988","1,665","2,039",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1818,FACULDADE PITÁGORAS DE BELO HORIZONTE,FPAS,Faculdade,Privada com fins lucrativos,71407,Educação Presencial,3106200,Belo Horizonte,MG,37,25,"32,776","2,145","37,916","2,006","2,041",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1818,FACULDADE PITÁGORAS DE BELO HORIZONTE,FPAS,Faculdade,Privada com fins lucrativos,1260461,Educação Presencial,3106200,Belo Horizonte,MG,11,7,"26,414","1,267","34,171","1,343","1,324",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1822,Centro Universitário Sul-Americana,UNIFASAM,Faculdade,Privada com fins lucrativos,48437,Educação Presencial,5208707,Goiânia,GO,46,15,"32,7","2,135","38,473","2,105","2,112",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1841,CENTRO UNIVERSITÁRIO ANTÔNIO EUFRÁSIO DE TOLEDO DE PRESIDENTE PRUDENTE - TOLEDO PRUDENTE,TOLEDO PRUDENTE,Centro Universitário,Privada sem fins lucrativos,113124,Educação Presencial,3541406,Presidente Prudente,SP,13,12,"39,25","3,039","44,525","3,177","3,142",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1853,Centro Universitário UNIBTA,,Centro Universitário,Privada com fins lucrativos,1473710,Educação Presencial,3550308,São Paulo,SP,1,1,,,,,,SC,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1853,Centro Universitário UNIBTA,,Centro Universitário,Privada com fins lucrativos,1514196,Educação a Distância,3550308,São Paulo,SP,1,0,,,,,,SC,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1869,CENTRO UNIVERSITÁRIO DE ITAJUBÁ,FEPI,Centro Universitário,Privada sem fins lucrativos,97637,Educação Presencial,3132404,Itajubá,MG,18,12,"44,675","3,788","41,725","2,681","2,958",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1872,CENTRO UNIVERSITÁRIO SANTA CRUZ DE CURITIBA,UNI SANTA CRUZ,Centro Universitário,Privada sem fins lucrativos,50760,Educação Presencial,4106902,Curitiba,PR,12,11,"30,89","1,885","36,7","1,791","1,814",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1879,Centro Universitário UNIFACEAR,,Centro Universitário,Privada com fins lucrativos,51050,Educação Presencial,4101804,Araucária,PR,20,16,"33,225","2,207","35,425","1,565","1,726",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1885,CENTRO UNIVERSITÁRIO UNIDADE DE ENSINO SUPERIOR DOM BOSCO,UNDB,Centro Universitário,Privada com fins lucrativos,117022,Educação Presencial,2111300,São Luís,MA,21,19,"31,278","1,939","43,836","3,055","2,776",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1892,Centro Universitário de Excelência Eniac,ENIAC,Centro Universitário,Privada com fins lucrativos,51139,Educação Presencial,3518800,Guarulhos,SP,31,30,"29,646","1,713","30,993","0,78","1,014",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1892,Centro Universitário de Excelência Eniac,ENIAC,Centro Universitário,Privada com fins lucrativos,1486128,Educação a Distância,3518800,Guarulhos,SP,2,2,"43,1","3,571","38,8","2,163","2,515",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1895,CENTRO UNIVERSITÁRIO CHRISTUS,UNICHRISTUS,Centro Universitário,Privada com fins lucrativos,53342,Educação Presencial,2304400,Fortaleza,CE,12,10,"45,8","3,943","51,75","4,456","4,328",5,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1898,FACULDADE DO LITORAL SUL PAULISTA,FALS,Faculdade,Privada com fins lucrativos,57466,Educação Presencial,3541000,Praia Grande,SP,7,5,"26,28","1,248","34,14","1,338","1,315",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1900,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná",UniEnsino,Centro Universitário,Privada sem fins lucrativos,51180,Educação Presencial,4106902,Curitiba,PR,15,14,"25,792","1,181","36,4","1,738","1,599",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1908,ESCOLA DE ENSINO SUPERIOR FABRA,FABRA,Faculdade,Privada sem fins lucrativos,51233,Educação Presencial,3205002,Serra,ES,11,10,"30,57","1,841","39,16","2,227","2,13",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1909,FACULDADES DOCTUM DE IPATINGA,,Faculdade,Privada sem fins lucrativos,56726,Educação Presencial,3131307,Ipatinga,MG,9,8,"21,862","0,639","22,95",0,"0,159",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1910,FACULDADE UNINASSAU LAURO DE FREITAS,,Faculdade,Privada com fins lucrativos,1108692,Educação Presencial,2919207,Lauro de Freitas,BA,18,15,"35,233","2,485","41,706","2,677","2,629",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1927,CENTRO UNIVERSITÁRIO DO VALE DO IGUAÇU,UNIGUAÇU,Centro Universitário,Privada com fins lucrativos,48169,Educação Presencial,4128203,União da Vitória,PR,28,16,"33,581","2,256","42,743","2,861","2,71",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1970,Faculdade Multivix de Cachoeiro,Multivix Cachoeiro,Faculdade,Privada com fins lucrativos,51888,Educação Presencial,3201209,Cachoeiro de Itapemirim,ES,2,0,,,,,,SC,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1978,Centro Universitário Fametro, Unifametro,Centro Universitário,Privada com fins lucrativos,1161716,Educação Presencial,2304400,Fortaleza,CE,11,8,"30,087","1,774","32,3","1,012","1,202",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,1988,CENTRO UNIVERSITARIO AVANTIS,UNIAVAN,Centro Universitário,Privada com fins lucrativos,83894,Educação Presencial,4202008,Balneário Camboriú,SC,14,14,"33,378","2,228","38,328","2,079","2,117",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2021,FACULDADE JK - UNIDADE II - GAMA,,Faculdade,Privada com fins lucrativos,1098645,Educação Presencial,5300108,Brasília,DF,3,3,"39,166","3,028","42,9","2,889","2,923",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2036,Faculdade Estácio do Pará - Estácio FAP,ESTÁCIO FAP,Faculdade,Privada com fins lucrativos,1042278,Educação Presencial,1501402,Belém,PA,20,0,,,,,,,Curso para o qual estatisticamente não foi possível calcular o indicador,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2037,FACULDADE UNIME DE CIÊNCIAS EXATAS E TECNOLÓGICAS,FCT,Faculdade,Privada com fins lucrativos,54934,Educação Presencial,2919207,Lauro de Freitas,BA,15,11,"39,309","3,047","42,4","2,8","2,862",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2113,FACULDADE DOM BOSCO DE PORTO ALEGRE,FDB,Faculdade,Privada sem fins lucrativos,57906,Educação Presencial,4314902,Porto Alegre,RS,2,2,"40,35","3,191","42,65","2,845","2,931",3,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2132,CENTRO UNIVERSITÁRIO UNINORTE,,Centro Universitário,Privada com fins lucrativos,82364,Educação Presencial,1200401,Rio Branco,AC,2,0,,,,,,SC,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2135,CENTRO UNIVERSITÁRIO CATÓLICA DE QUIXADÁ,UNICATÓLICA,Centro Universitário,Privada sem fins lucrativos,104360,Educação Presencial,2311306,Quixadá,CE,22,17,"30,2","1,79","32,717","1,086","1,262",2,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2145,FACULDADE PROMOVE DE TECNOLOGIA,FPTEC,Faculdade,Privada com fins lucrativos,65409,Educação Presencial,3106200,Belo Horizonte,MG,16,15,"37,026","2,732","39,02","2,202","2,334",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2147,Centro Universitário CEUNI - FAMETRO,FAMETRO,Centro Universitário,Privada com fins lucrativos,98595,Educação Presencial,1302603,Manaus,AM,75,49,"34,042","2,32","43,528",3,"2,83",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2175,CENTRO UNIVERSITÁRIO DANTE,UNIDANTE,Centro Universitário,Privada com fins lucrativos,67934,Educação Presencial,4202404,Blumenau,SC,24,17,"27,752","1,452","34,747","1,445","1,447",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2183,CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,CUFSA,Centro Universitário,Especial,60743,Educação Presencial,3547809,Santo André,SP,12,7,"33,771","2,283","40,457","2,456","2,413",3,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2222,Centro Universitário do Rio São Francisco Unirios,UNIRIOS,Centro Universitário,Privada com fins lucrativos,73140,Educação Presencial,2924009,Paulo Afonso,BA,26,15,"36,786","2,699","41,64","2,666","2,674",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2275,FACULDADE SANTO AGOSTINHO,FASA,Faculdade,Privada com fins lucrativos,51279,Educação Presencial,3143302,Montes Claros,MG,46,4,"26,15","1,231","32,025","0,963","1,03",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2279,Centro Universitário Metrocamp Wyden,UniMetrocamp Wyden,Centro Universitário,Privada com fins lucrativos,59001,Educação Presencial,3509502,Campinas,SP,6,4,"9,95",0,"33,025","1,14","0,855",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2365,CENTRO UNIVERSITÁRIO CATÓLICA DO TOCANTINS,UNICATÓLICA,Centro Universitário,Privada sem fins lucrativos,81210,Educação Presencial,1721000,Palmas,TO,6,6,"24,233","0,966","41,916","2,715","2,277",3,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2383,FACULDADE MERIDIONAL,IMED,Faculdade,Privada com fins lucrativos,96855,Educação Presencial,4314100,Passo Fundo,RS,3,0,,,,,,SC,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2459,FACULDADE DE ESTUDOS AVANÇADOS DO PARÁ,FEAPA,Faculdade,Privada com fins lucrativos,73898,Educação Presencial,1501402,Belém,PA,23,0,,,,,,,Curso para o qual estatisticamente não foi possível calcular o indicador,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2466,FACUDADE IEDUCARE - FIED,FIED,Faculdade,Privada sem fins lucrativos,107422,Educação Presencial,2313401,Tianguá,CE,22,20,"28,26","1,522","33,65","1,251","1,319",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2571,CENTRO UNIVERSITÁRIO REDENTOR,FACREDENTOR,Centro Universitário,Privada com fins lucrativos,90428,Educação Presencial,3302205,Itaperuna,RJ,30,23,"26,213","1,239","38,556","2,12","1,9",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2579,CENTRO UNIVERSITÁRIO ATENAS,UniAtenas,Centro Universitário,Privada com fins lucrativos,97089,Educação Presencial,3147006,Paracatu,MG,6,5,"20,6","0,464","35,88","1,646","1,35",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2593,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU DE JUAZEIRO DO NORTE,UNINASSAU,Centro Universitário,Privada sem fins lucrativos,95175,Educação Presencial,2307304,Juazeiro do Norte,CE,73,42,"28,092","1,499","39,55","2,296","2,096",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2613,Centro Universitário Estácio Meta de Rio Branco Estácio,UNIMETA,Centro Universitário,Privada com fins lucrativos,117532,Educação Presencial,1200401,Rio Branco,AC,29,17,"42,129","3,437","42,864","2,883","3,021",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2755,Centro Universitário Uniasselvi de Brusque,,Faculdade,Privada com fins lucrativos,67785,Educação Presencial,4202909,Brusque,SC,16,7,"24,028","0,938","34,928","1,477","1,342",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2774,Centro Universitário UNIFAFIBE,FAFIBE,Centro Universitário,Privada sem fins lucrativos,71305,Educação Presencial,3506102,Bebedouro,SP,38,36,"30,438","1,823","37,213","1,882","1,867",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2835,CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU,UNINASSAU,Centro Universitário,Privada com fins lucrativos,94762,Educação Presencial,2611606,Recife,PE,177,90,"30,111","1,777","36,21","1,704","1,722",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2935,FACULDADE DE TALENTOS HUMANOS,FACTHUS,Faculdade,Privada com fins lucrativos,84653,Educação Presencial,3170107,Uberaba,MG,31,23,"32,069","2,048","43,073","2,92","2,702",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2961,Faculdade Estácio do Pantanal,Estácio FAPAN,Faculdade,Privada com fins lucrativos,104498,Educação Presencial,5102504,Cáceres,MT,11,9,"17,388","0,021","28,422","0,325","0,249",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,2971,FACULDADE BARRETOS,FB,Faculdade,Privada com fins lucrativos,59060,Educação Presencial,3505500,Barretos,SP,22,18,"27,388","1,402","29,594","0,533","0,75",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3034,Faculdade Anhanguera de Salvador,FACDELTA,Faculdade,Privada com fins lucrativos,1322118,Educação Presencial,2927408,Salvador,BA,2,2,"17,85","0,085","31,95","0,95","0,734",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3149,FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD,FPD,Faculdade,Privada com fins lucrativos,20512,Educação Presencial,3122306,Divinópolis,MG,15,8,"32,225","2,069","38,962","2,192","2,161",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Privada sem fins lucrativos,66234,Educação Presencial,4204202,Chapecó,SC,14,12,"30,783","1,87","42,008","2,731","2,516",3,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3160,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",IFAL,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1101244,Educação Presencial,2704302,Maceió,AL,58,44,"37,947","2,859","41,05","2,561","2,636",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3162,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA",IFSC,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1376000,Educação Presencial,4203006,Caçador,SC,8,8,"30,087","1,774","43,525","2,999","2,693",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3170,FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS,,Faculdade,Privada com fins lucrativos,1105434,Educação Presencial,4205407,Florianópolis,SC,13,10,"38,73","2,967","39,51","2,288","2,458",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3172,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,Universidade,Pública Estadual,1330347,Educação Presencial,1302603,Manaus,AM,42,34,"45,455","3,896","42,561","2,829","3,096",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3183,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",IFS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1181327,Educação Presencial,2803500,Lagarto,SE,21,18,"36,611","2,675","43,983","3,081","2,979",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1292727,Educação Presencial,3151206,Pirapora,MG,53,44,"33,738","2,278","37,697","1,968","2,045",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1342408,Educação Presencial,3104502,Arinos,MG,20,19,"34,863","2,433","38,994","2,197","2,256",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1382664,Educação Presencial,3157005,Salinas,MG,8,4,"38,75","2,97","38,3","2,074","2,298",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3188,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1451148,Educação Presencial,3152204,Porteirinha,MG,24,21,"35,757","2,557","35,371","1,556","1,806",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1191018,Educação Presencial,3156700,Sabará,MG,35,32,"41,825","3,395","44,646","3,198","3,247",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1404253,Educação Presencial,3145901,Ouro Branco,MG,10,10,"46,2","3,999","47,58","3,717","3,788",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3189,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",IFMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000578,Educação Presencial,3162807,São João Evangelista,MG,22,17,"35,464","2,516","31,311","0,837","1,257",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3279,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",IFSEMG,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126898,Educação Presencial,3136702,Juiz de Fora,MG,52,43,"42,853","3,537","40,548","2,472","2,738",3,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,UNIS-MG,Centro Universitário,Privada sem fins lucrativos,100684,Educação a Distância,3170701,Varginha,MG,8,7,"36,085","2,602",28,"0,25","0,838",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Centro Universitário,Privada sem fins lucrativos,60644,Educação Presencial,3148004,Patos de Minas,MG,24,23,"41,908","3,406","49,804","4,111","3,935",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3388,CENTRO UNIVERSITÁRIO PARAÍSO,,Centro Universitário,Privada com fins lucrativos,99820,Educação Presencial,2307304,Juazeiro do Norte,CE,30,19,"46,821","4,084","44,9","3,243","3,453",4,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3430,"Faculdade Uberlandense de Núcleos Integrados de Ensino, Serviço Social e Aprendizagem",FAESSA,Faculdade,Privada sem fins lucrativos,5001006,Educação Presencial,3170206,Uberlândia,MG,11,9,"29,344","1,672","37,233","1,885","1,832",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3495,FACULDADE PINHALZINHO,HORUS,Faculdade,Privada com fins lucrativos,83294,Educação Presencial,4212908,Pinhalzinho,SC,2,2,"23,55","0,872","28,05","0,259","0,412",1,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3529,CENTRO UNIVERSITÁRIO EURÍPEDES DE MARÍLIA,UNIVEM,Centro Universitário,Privada sem fins lucrativos,88258,Educação Presencial,3529005,Marília,SP,18,18,"39,288","3,044","40,138","2,4","2,561",3,,X
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3588,CENTRO UNIVERSITÁRIO DOM PEDRO II,UNIDOMPEDRO,Centro Universitário,Privada com fins lucrativos,88068,Educação Presencial,2927408,Salvador,BA,11,9,"21,644","0,608","32,622","1,069","0,954",2,,-
2021,4006,SISTEMAS DE INFORMAÇÃO,Bacharelado,3602,CENTRO UNIVERSITÁRIO AUTÔNOMO DO BRASIL,UNIBRASIL,Centro Universitário,Privada com fins lucrativos,57900,Educação Presencial,4106902,Curitiba,PR,16,16,"32,618","2,124","37,556","1,943","1,988",3,,-
