 Ano, Código da IES, Nome da IES, Sigla da IES, Organização Acadêmica, Categoria Administrativa, Código do Curso, Código da Área, Área de Avaliação, Modalidade de Ensino, Código do Município, Município do Curso, Sigla da UF, Nº de Concluintes Inscritos, Nº de Concluintes Participantes, Nota Bruta - FG, Nota Padronizada - FG, Nota Bruta - CE, Nota Padronizada - CE, Conceito Enade (Contínuo), Concluintes participantes com nota no Enem, Proporção de concluintes participantes com nota no Enem, Nota Bruta - IDD, Nota Padronizada - IDD, Nota Bruta – Organização Didático-Pedagógica, Nota Padronizada - Organização Didático-Pedagógica, Nota Bruta – Infraestrutura e Instalações Físicas, Nota Padronizada - Infraestrutura e Instalações Físicas, Nota Bruta – Oportunidade de Ampliação da Formação, Nota Padronizada - Oportunidade de Ampliação da Formação, Nota Bruta - Mestres, Nota Padronizada - Mestres, Nota Bruta - Doutores, Nota Padronizada - Doutores, Nota Bruta – Regime de Trabalho, Nota Padronizada - Regime de Trabalho, CPC (Contínuo), CPC (Faixa),Entidade Beneficiente de Assistência Social (CEBAS)
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,864,21,ARQUITETURA E URBANISMO,Educação Presencial,4106902,Curitiba,PR,114,101,"60,09207921","3,325398407","64,24356436","3,572055025","3,51",82,"0,811881188","1,871974596","3,47","5,93411175979983","4,819","5,96924253116914","4,935","5,97981651376147","4,973",1,5,"0,690721649484536","3,454",1,5,"3,917",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,867,23,ENFERMAGEM,Educação Presencial,4106902,Curitiba,PR,37,36,"53,25833333","3,185153696","60,90833333","3,324288856","3,29",32,"0,888888889","2,331320193","3,115","5,91769041769042","4,737","5,93347193347193","4,841","5,79279279279279","4,662",1,5,"0,722222222222222","3,611","0,966666666666667","4,778","3,737",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,868,12,MEDICINA,Educação Presencial,4106902,Curitiba,PR,180,179,"69,25139665","3,321786109","72,08044693","3,992419586","3,825",174,"0,972067039","3,776880212","3,548","5,76193893825473","4,358","5,83108003108003","4,637","5,62037037037037","4,369","0,96551724137931","4,757","0,637931034482759","3,098","0,979310344827586","4,733","3,851",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,869,6,ODONTOLOGIA,Educação Presencial,4106902,Curitiba,PR,68,65,"57,50769231","3,609151753","55,67076923","3,113208236","3,237",51,"0,784615385","3,373127278","3,378","5,84024064171123","4,403","5,81900452488688","4,582","5,75196078431373","4,608",1,5,"0,860655737704918","4,303","0,991803278688525","4,943","3,895",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,870,36,FISIOTERAPIA,Educação Presencial,4106902,Curitiba,PR,53,50,"55,704","3,475998501","64,842","3,485511441","3,483",40,"0,8","2,760718694","3,28","5,63995752674998","3,883","5,58037559924352","4,057","5,2622641509434","3,973",1,5,"0,708860759493671","3,544",1,5,"3,72",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,872,6411,ENGENHARIA DE COMPUTAÇÃO I,Educação Presencial,4106902,Curitiba,PR,22,20,"53,19","2,584835043","41,65","2,866877415","2,796",17,"0,85","0,817486846","2,626","5,80735930735931","4,562","5,81684981684982","4,628","5,87301587301587","4,804",1,5,"0,651376146788991","3,257","0,981651376146789","4,862","3,4",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,881,5806,ENGENHARIA ELÉTRICA,Educação Presencial,4106902,Curitiba,PR,9,7,"61,32857143","4,044252044","38,68571429","2,850840336","3,149",6,"0,857142857","1,437106165","3,284","5,33465909090909","3,654","5,6875","4,383","5,39583333333333","4,154",1,5,"0,575342465753425","2,877",1,5,"3,558",4,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,884,5902,ENGENHARIA MECÂNICA,Educação Presencial,4106902,Curitiba,PR,50,47,"57,78510638","3,55952125","45,7787234","3,558100361","3,558",44,"0,936170213","5,074801626","4,288","5,20591925081721","3,192","5,53963893249608","4,041","5,11768707482993","3,776",1,5,"0,697674418604651","3,488",1,5,"4,021",5,X
2023,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Comunitária/Confessional,885,6008,ENGENHARIA QUÍMICA,Educação Presencial,4106902,Curitiba,PR,54,53,"52,49811321","2,546926148","35,17358491","2,759432513","2,706",51,"0,962264151","-0,04726503","2,241","5,50569419687067","3,779","5,63627730294397","4,194","5,59259259259259","4,377",1,5,"0,695652173913044","3,478",1,5,"3,2",4,X
2023,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,Universidade,Comunitária/Confessional,953,27,FONOAUDIOLOGIA,Educação Presencial,2611606,Recife,PE,18,17,"49,99411765","2,70908495","37,81176471","1,239870022","1,607",16,"0,941176471","-0,011388442","2,321","5,46188071188071","3,246","5,46189458689459","3,592","5,19907407407407","3,633",1,5,"0,730769230769231","3,587","0,807692307692308","3,303","2,808",3,-
2023,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,Universidade,Comunitária/Confessional,964,5710,ENGENHARIA CIVIL,Educação Presencial,2611606,Recife,PE,33,31,"51,57096774","2,765785431","42,47096774","2,766342764","2,766",30,"0,967741935","2,261110749","2,816","5,24916630419023","3,321","5,52913752913753","3,976","4,97777777777778","3,476",1,5,"0,574468085106383","2,872","0,574468085106383","2,163","3,042",4,-
2023,11,UNIVERSIDADE CATÓLICA DE PERNAMBUCO,UNICAP,Universidade,Comunitária/Confessional,970,6008,ENGENHARIA QUÍMICA,Educação Presencial,2611606,Recife,PE,8,8,"52,225","2,506791058","22,6125","0,984068703","1,365",8,1,"-2,026755599","1,092","5,79545454545455","4,495","5,76923076923077","4,488",5,"3,471",1,5,"0,826086956521739","4,13","0,521739130434783","1,861","2,438",3,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1026,12,MEDICINA,Educação Presencial,4315602,Rio Grande,RS,73,73,"72,28767123","3,891344972","69,99041096","3,622418765","3,69",72,"0,98630137","0,98826905","2,632","4,82968875260542","1,845","4,78859157817491","2,396","4,44837962962963","2,419","0,849557522123894","3,94","0,610619469026549","2,954",1,5,"3,091",4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1038,5710,ENGENHARIA CIVIL,Educação Presencial,4315602,Rio Grande,RS,37,34,"51,16764706","2,715243992","48,45882353","3,385089971","3,218",34,1,"4,147543143","3,323","3,85682704235336","0,208","4,64200498575499","2,047","3,76296296296296","1,665","0,977011494252874","4,759","0,793103448275862","3,966",1,5,"3,293",4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1039,5902,ENGENHARIA MECÂNICA,Educação Presencial,4315602,Rio Grande,RS,48,40,"51,29","2,752608912","39,495","2,704043493","2,716",39,"0,975","1,427731007","2,869","4,20047494276818","0,902","4,57413697413697","2,029","3,65515873015873","1,747","0,991735537190083","4,901","0,826446280991736","4,132",1,5,"3,123",4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1040,6008,ENGENHARIA QUÍMICA,Educação Presencial,4315602,Rio Grande,RS,25,24,"51,99583333","2,47311409","34,14166667","2,613582826","2,578",21,"0,875","0,471250374","2,542","4,51152335383914","1,324","4,74060606060606","2,209","4,06733333333333","2,045","0,964912280701754","4,357","0,807017543859649","4,035",1,5,"2,973",4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1043,23,ENFERMAGEM,Educação Presencial,4315602,Rio Grande,RS,33,32,"54,690625","3,362493603","61,24375","3,359979074","3,361",30,"0,9375","1,512476255","2,911","5,01731601731602","1,858","4,86960514233242","2,299","4,38282828282828","2,361",1,5,"0,914634146341463","4,573",1,5,"3,44",4,-
2023,12,UNIVERSIDADE FEDERAL DO RIO GRANDE,FURG,Universidade,Pública Federal,1045,6002,ENGENHARIA DE ALIMENTOS,Educação Presencial,4315602,Rio Grande,RS,23,22,"56,20454545","3,256140267","45,63181818","2,647170553","2,799",21,"0,954545455","2,25705406","3,649","5,44400527009223","3,054","5,4335005574136","3,625","4,90434782608696","2,565","0,977777777777778","4,167","0,844444444444444","3,673",1,5,"3,55",4,-
2023,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,Universidade,Comunitária/Confessional,1107,12,MEDICINA,Educação Presencial,4305108,Caxias do Sul,RS,102,102,"67,0754902","2,913619201","68,4627451","3,351974796","3,242",98,"0,960784314","1,257318514","2,72","5,49985357779475","3,652","5,48535696329814","3,894","4,98921568627451","3,319","0,668711656441718","2,666","0,325153374233129","1,454","0,687116564417178","0,965","2,642",3,-
2023,13,UNIVERSIDADE DE CAXIAS DO SUL,UCS,Universidade,Comunitária/Confessional,1140,21,ARQUITETURA E URBANISMO,Educação Presencial,4305108,Caxias do Sul,RS,54,45,"49,40888889","1,948004061","58,13111111","2,808604282","2,593",21,"0,466666667","-0,64521039","2,374","5,00559278631361","2,273","4,76314778216952","2,379","4,5963768115942","3,095","0,978723404255319","4,761","0,48936170212766","2,447","0,74468085106383","3,085","2,672",3,-
2023,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Universidade,Comunitária/Confessional,1225,23,ENFERMAGEM,Educação Presencial,4318705,São Leopoldo,RS,15,15,"61,74","4,235315482","70,34","4,327871178","4,305",12,"0,8","7,790156538","4,479","5,52831168831169","3,492","5,6","4,044","4,49555555555556","2,545",1,5,"0,783505154639175","3,918","0,938144329896907","4,588","4,263",5,-
2023,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Universidade,Comunitária/Confessional,1227,28,NUTRIÇÃO,Educação Presencial,4318705,São Leopoldo,RS,40,38,"51,05526316","3,019179304","55,03157895","3,392038689","3,299",33,"0,868421053","3,458794447","4,093","5,30477994227994","3,077","5,34408508158508","3,377","4,54605263157895","2,851",1,5,"0,857142857142857","4,286","0,969387755102041","4,77","3,939",4,-
2023,14,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,Universidade,Comunitária/Confessional,1237,21,ARQUITETURA E URBANISMO,Educação Presencial,4318705,São Leopoldo,RS,146,132,"53,67575758","2,498135682","62,06666667","3,300158604","3,1",105,"0,795454545","4,440057542","4,588","5,22902871776111","2,885","5,20260267901113","3,31","4,85352112676056","3,444","0,99009900990099","4,889","0,742574257425743","3,713","0,950495049504951","4,629","3,965",5,-
2023,15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,UCP,Universidade,Comunitária/Confessional,1318,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3303906,Petrópolis,RJ,4,2,"62,05","4,141414141","38,4","2,808823529","3,142",1,"0,5",,,"5,45454545454546","3,896","5,26923076923077","3,557","5,1","3,74",1,5,"0,5","2,5","0,833333333333333","3,571","3,309",4,-
2023,15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,UCP,Universidade,Comunitária/Confessional,1319,5902,ENGENHARIA MECÂNICA,Educação Presencial,3303906,Petrópolis,RJ,36,25,"48,008","2,344873281","32,248","1,719062181","1,876",17,"0,68","-2,157032098","1,474","5,15038961038961","3,065","5,32128205128205","3,586","4,63","3,099","0,941176470588235","4,294","0,411764705882353","2,059","0,882352941176471","4,118","2,318",3,-
2023,15,UNIVERSIDADE CATÓLICA DE PETRÓPOLIS,UCP,Universidade,Comunitária/Confessional,1322,36,FISIOTERAPIA,Educação Presencial,3303906,Petrópolis,RJ,27,24,"55,22916667","3,411952042","61,02083333","3,047280323","3,138",20,"0,833333333","-0,448558412","2,384","5,43490460157127","3,246","5,32787274453941","3,49","4,45617283950617","2,85","0,947368421052632","4,526","0,210526315789474","1,053","0,736842105263158","3,158","2,685",3,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1433,17,AGRONOMIA,Educação Presencial,3170206,Uberlândia,MG,147,133,"52,48120301","3,432227836","56,28496241","3,230594935","3,281",122,"0,917293233","-1,811510894","1,934","4,95641184882151","1,814","4,89400593187907","2,497","4,57624378109453","2,524","0,988888888888889","4,8","0,944444444444444","4,702",1,5,"3,097",4,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1439,12,MEDICINA,Educação Presencial,3170206,Uberlândia,MG,180,172,"69,98372093","3,459158989","68,62034884","3,379875519","3,4",172,1,"-1,561793506","1,794","4,94371159628126","2,152","4,6181441175524","2,03","4,59901380670612","2,67","0,915966386554622","4,408","0,705882352941177","3,455",1,5,"2,861",3,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1440,5,MEDICINA VETERINÁRIA,Educação Presencial,3170206,Uberlândia,MG,125,93,"57,55806452","3,651566435","55,89462366","3,514786611","3,549",89,"0,956989247","1,351984245","2,781","4,94240777838483","2,275","4,78763692734281","2,44","4,40212418300654","2,544","0,975","4,625","0,9375","4,653",1,5,"3,459",4,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1441,6,ODONTOLOGIA,Educação Presencial,3170206,Uberlândia,MG,85,84,"58,74404762","3,760168418","58,84880952","3,547045632","3,6",84,1,"1,368155368","2,844","5,27803921568628","2,303","5,1425442204854","3,018","4,6856862745098","2,922","0,987341772151899","4,862","0,936708860759494","4,684",1,5,"3,554",4,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1448,5710,ENGENHARIA CIVIL,Educação Presencial,3170206,Uberlândia,MG,87,77,"56,91948052","3,436025128","53,64805195","3,921312069","3,8",76,"0,987012987","4,804249634","3,499","4,6775419702249","2,043","4,93417524210207","2,682","4,45406504065041","2,696","0,987012987012987","4,864","0,922077922077922","4,61",1,5,"3,771",4,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1449,5806,ENGENHARIA ELÉTRICA,Educação Presencial,3170206,Uberlândia,MG,57,48,"55,55208333","3,26627385","47,87916667","4,202818627","3,969",43,"0,895833333","4,299514618","4,687","4,82979929161747","2,632","5,26729179910998","3,553","5,19757575757576","3,877","0,988888888888889","4,833","0,933333333333333","4,667",1,5,"4,344",5,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1450,5902,ENGENHARIA MECÂNICA,Educação Presencial,3170206,Uberlândia,MG,91,78,"60,76923077","3,930250634","45,73076923","3,551582634","3,646",73,"0,935897436","2,096904906","3,129","4,52728818800247","1,646","4,87496840508889","2,656","5,15100401606426","3,822","0,952941176470588","4,435","0,894117647058824","4,471",1,5,"3,554",4,-
2023,17,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,Universidade,Pública Federal,1451,6008,ENGENHARIA QUÍMICA,Educação Presencial,3170206,Uberlândia,MG,119,101,"59,84455446","3,626515395","40,38118812","3,495466888","3,528",98,"0,97029703","1,72411041","3,27","4,38741265172941","1,018","4,86189595318036","2,477","4,7743119266055","3,126",1,5,"0,987951807228916","4,94",1,5,"3,619",4,-
2023,18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,Universidade,Comunitária/Confessional,1511,5710,ENGENHARIA CIVIL,Educação Presencial,4314407,Pelotas,RS,13,12,"45,94166667","2,060359231","32,20833333","1,705866927","1,794",9,"0,75","-1,586996577","1,783","5,00018037518038","2,765","5,21981837606838","3,303","4,64583333333333","2,981","0,75","2,375","0,166666666666667","0,833","0,583333333333333","2,222","1,9",2,X
2023,18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,Universidade,Comunitária/Confessional,1518,12,MEDICINA,Educação Presencial,4314407,Pelotas,RS,169,169,"66,84852071","2,871043183","68,66508876","3,387795864","3,259",169,1,"2,235134957","3,041","5,44235764235764","3,497","5,2660721921077","3,423","4,90295857988166","3,175","0,497512437810945","1,46","0,253731343283582","1,079","0,935323383084577","4,166","2,813",3,X
2023,18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,Universidade,Comunitária/Confessional,1534,21,ARQUITETURA E URBANISMO,Educação Presencial,4314407,Pelotas,RS,20,20,"58,86","3,16654521","62,135","3,308693497","3,273",14,"0,7","1,993432677","3,522","5,65681818181818","4,059","5,61891025641026","4,192","5,34","4,104","0,866666666666667","3,5","0,133333333333333","0,667","0,6",2,"3,016",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1627,23,ENFERMAGEM,Educação Presencial,3509502,Campinas,SP,54,49,"52,58571429","3,101873034","60,95306122","3,329048155","3,272",41,"0,836734694","4,455375228","3,646","5,99721706864564","4,991","5,99843014128728","4,996","5,95918367346939","4,933","0,928571428571429","4,388","0,821428571428571","4,107","0,785714285714286","3,571","3,891",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1628,36,FISIOTERAPIA,Educação Presencial,3509502,Campinas,SP,37,35,"51,67142857","2,93207729","62,26285714","3,189722025","3,125",32,"0,914285714","-0,224123542","2,446","5,94949494949495","4,843","5,89316239316239","4,76","5,81018518518519","4,736","0,967741935483871","4,71","0,741935483870968","3,71","0,806451612903226","3,645","3,384",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1629,12,MEDICINA,Educação Presencial,3509502,Campinas,SP,145,144,"71,42152778","3,728869653","68,25347222","3,314927044","3,418",144,1,"-0,654221873","2,092","5,54769667114495","3,781","5,48832891246684","3,9","5,01862068965517","3,368","0,682730923694779","2,765","0,449799196787149","2,109","0,558232931726908",0,"2,502",3,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1630,28,NUTRIÇÃO,Educação Presencial,3509502,Campinas,SP,27,26,"56,64230769","3,799025999","56,61153846","3,609322405","3,657",25,"0,961538462","2,633587694","3,735","5,93531468531469","4,821","5,91420118343195","4,788","5,9025641025641","4,856","0,972222222222222","4,653","0,722222222222222","3,611","0,722222222222222","2,917","3,87",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1631,6,ODONTOLOGIA,Educação Presencial,3509502,Campinas,SP,37,35,"46,77142857","2,29775306","49,08571429","2,214275931","2,235",33,"0,942857143","-1,394951356","2,109","5,69444444444445","3,859","5,52599715099715","3,905","5,40740740740741","4,063",1,5,"0,789473684210526","3,947","0,763157894736842","3,342","2,989",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1634,21,ARQUITETURA E URBANISMO,Educação Presencial,3509502,Campinas,SP,98,77,"60,56753247","3,386699068","62,29350649","3,328491097","3,343",71,"0,922077922","-1,287950523","2,094","5,54503288918873","3,752","5,5505994005994","4,048","5,4525974025974","4,257",1,5,"0,739130434782609","3,696","0,630434782608696","2,228","3,088",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1635,5710,ENGENHARIA CIVIL,Educação Presencial,3509502,Campinas,SP,102,66,"50,12121212","2,584111795","43,01666667","2,822731845","2,763",56,"0,848484848","0,517908519","2,348","5,4191380758545","3,701","5,56228473019518","4,048","5,2136815920398","3,828","0,971830985915493","4,704","0,746478873239437","3,732","0,436619718309859","1,244","2,956",4,X
2023,19,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUC-CAMPINAS,Universidade,Comunitária/Confessional,1644,27,FONOAUDIOLOGIA,Educação Presencial,3509502,Campinas,SP,28,27,"50,98148148","2,847224927","47,42222222","2,799001885","2,811",21,"0,777777778","-0,827111971","1,834","5,99350649350649","4,979","5,98351648351648","4,957",6,5,1,5,"0,842105263157895","4,171","0,631578947368421","1,749","3,082",4,X
2023,20,UNIVERSIDADE DE PASSO FUNDO,UPF,Universidade,Comunitária/Confessional,1718,5902,ENGENHARIA MECÂNICA,Educação Presencial,4314100,Passo Fundo,RS,33,25,"44,044","1,852410137","35,544","2,167040435","2,088",19,"0,76","0,795789186","2,623","5,16597093382808","3,101","5,28935647685648","3,519","5,01358024691358","3,632",1,5,"0,708333333333333","3,542","0,916666666666667","4,375","3,069",4,X
